experiment_name,question_id,question,temperature,top_k,prompt_style,prompt_label,retrieved_clauses,answer,similarity_scores
exp05,q08,What happens if a student arrives late to an examination?,0.5,3,semi_flexible,B,7.37;7.34;7.18,"Answer:  
If a student arrives late to an examination, the invigilator will record the time of their arrival on the student attendance sheet. Students are permitted to enter the examination room up to 30 minutes after the start time, but they will not be granted any extra time to complete the examination if they arrive late.

Supporting Regulation:  
- Clause 7.37: ""Where a student arrives late, the invigilator will note the time of their arrival on the student attendance sheet.""  
- Clause 7.18: ""Students can be admitted up to 30 minutes after the start of the examination. No extra time will be allowed to a student who arrives later than the start time of the examination.""

Additional Notes:  
The regulations do not specify any consequences for arriving late beyond the recording of the arrival time and the lack of additional time for the examination. 

Confidence:  
High",0.8696;0.8570;0.8559
exp05,q09,When can a student leave the examination room during an exam?,0.5,3,semi_flexible,B,7.36;7.19;7.18,"Answer:  
A student may leave the examination room only under specific conditions. They are not permitted to leave during the first 30 minutes after the exam begins (Clause 7.36). After this period, a student who wishes to temporarily leave must first obtain express permission from the invigilator (Clause 7.19). If permission is granted, the student will be escorted by an invigilator. Additionally, students are not allowed to leave during the last 15 minutes of the examination, except in exceptional circumstances as instructed by an invigilator (Clause 7.18).

Supporting Regulation:  
- Clause 7.36: ""No student will be permitted to leave the examination room... until 30 minutes after the start of the examination.""
- Clause 7.19: ""A student who wishes to temporarily leave the examination room must first obtain the express permission of the invigilator.""
- Clause 7.18: ""No student may leave the examination during the first 30 minutes, or the last 15 minutes of the examination...""

Additional Notes:  
There are no specified exceptions to the rule of leaving the examination room during the first 30 minutes or the last 15 minutes, except for exceptional circumstances as noted in Clause 7.18.

Confidence:  
High",0.9069;0.8905;0.8743
exp05,q10,What is the process for mitigating circumstances and academic appeals after a board decision?,0.5,3,semi_flexible,B,11.43;16.29;11.16,"Answer:  
The process for mitigating circumstances involves the Mitigating Circumstances Boards, which are responsible for considering claims. These boards operate under the authority of the Progression and Award Board. It is important to note that mitigating circumstances cannot be used as grounds for an academic appeal. If a student wishes for mitigating circumstances to be considered after a decision by the Progression and Award Board, they must refer to the University's Mitigating Circumstances Regulations as outlined in Section 11 of the Academic Regulations.

Supporting Regulation:  
- Clause 11.16: Responsibility for consideration of mitigating circumstances lies with the Mitigating Circumstances Boards.  
- Clause 16.29: Mitigating circumstances are not grounds for an academic appeal and must be referred to the Mitigating Circumstances Regulations.

Additional Notes:  
The excerpts do not specify the detailed steps of the mitigating circumstances process or the academic appeal process itself. They only clarify the roles of the boards and the limitations regarding the use of mitigating circumstances in appeals.

Confidence:  
High",0.8813;0.8768;0.8720
exp05,q11,What is the role of external examiners in progression and award?,0.5,3,semi_flexible,B,;;13.16,"Answer:  
The role of external examiners, specifically the Chief External Examiners, in the Progression and Award Boards is to ensure that the University's regulations regarding credit accumulation and course-specific regulations are applied fairly and equitably in decisions related to the awarding of qualifications. This includes overseeing decisions on student progression, the classification of awards (when applicable), and any exclusions. However, Chief External Examiners are not involved in making assessment judgments for individual cases or acting as additional markers. They participate in all activities of the Progression and Award Boards, including the awarding of intermediate qualifications, and provide feedback on the assessment processes and procedures.

Supporting Regulation:  
Clause 13.16 | Part 4 | Section 13

Additional Notes:  
The excerpts do not clarify the specific responsibilities of external examiners in the Subject Area process or any details beyond what is stated in Clause 13.16 regarding their role in the Progression and Award Boards.

Confidence:  
High",0.9675;0.9132;0.9131
exp05,q12,How does the University treat plagiarism and academic misconduct penalties?,0.5,3,semi_flexible,B,;10.55;10.41,"Answer:  
The University of Westminster treats plagiarism and academic misconduct seriously, categorizing it under academic misconduct regulations. Following an Academic Misconduct Meeting, the College Teaching Committee or the Academic Standards Manager can determine various outcomes based on the severity of the misconduct. These outcomes can range from no case to answer, to identifying poor scholarship that does not amount to misconduct, to confirming academic misconduct with penalties. The penalties can be reduced or increased depending on mitigating factors or new evidence, but must adhere to the guidelines set out in the Table of Penalties (Clause 10.55).

Supporting Regulation:  
- Clause 10.55 outlines the possible outcomes of an Academic Misconduct Meeting, including the imposition of penalties for academic misconduct.
- Clause 10.41 emphasizes the importance of originality in student work and the proper acknowledgment of sources to avoid plagiarism.

Additional Notes:  
The excerpts do not specify the exact penalties or the detailed process of the Academic Misconduct Meeting beyond the options listed in Clause 10.55. The specifics of the Table of Penalties are not included in the provided text.

Confidence:  
High",0.8562;0.8560;0.8494
exp05,q13,Can students get an extension for coursework deadlines?,0.5,3,semi_flexible,B,11.6;11.19;11.50,"Answer:
Yes, students can get an extension for coursework deadlines. An extension allows a student an additional five working days beyond the published due date to submit their assessment without penalty (Clause 11.6). Additionally, students with a disability who have agreed Reasonable Adjustments that include extensions do not need to submit a mitigating circumstance claim for such extensions (Clause 11.19). If a mitigating circumstance claim is accepted, the coursework must be submitted no later than five working days after the original due date (Clause 11.50).

Supporting Regulation:
- Clause 11.6: Grants a five-day extension for coursework submissions.
- Clause 11.19: States that students with disabilities do not need to submit a claim for extensions included in their adjustments.
- Clause 11.50: Outlines the submission timeline if a mitigating circumstance claim for an extension is accepted.

Additional Notes:
The excerpts do not specify the conditions under which extensions can be requested beyond those mentioned. It is unclear if there are specific procedures or documentation required for requesting an extension outside of the mentioned clauses.

Confidence:
High",0.8898;0.8783;0.8717
exp05,q14,What rules apply to deferring an assessment?,0.5,3,semi_flexible,B,;11.58;11.60,"Answer:  
Students may defer an assessment if they submit a mitigating circumstance claim that is accepted. If a deferral is granted during Assessment Period 2, the student will typically take the assessment without attendance in Assessment Period 3, which is designated for referrals and deferrals. If the deferral occurs during Assessment Period 3, the student will be required to take the assessment for that module without attendance in the following academic year (Clause 11.58). Conversely, if a deferral claim is rejected and the student has not submitted the coursework or attended the scheduled assessment, a mark of 0 (zero) will be awarded for those assessments (Clause 11.60).

Supporting Regulation:  
- Clause 11.58  
- Clause 11.60  

Additional Notes:  
The excerpts do not specify the process for submitting a mitigating circumstance claim or the criteria for acceptance or rejection of such claims. Thus, details regarding the timing and documentation required for deferral requests are unclear.

Confidence:  
High",0.8691;0.8529;0.8518
exp05,q15,What reasonable adjustments can disabled students receive for assessments?,0.5,3,semi_flexible,B,11.19;8.7;11.20,"Answer:  
Disabled students can receive reasonable adjustments for assessments, which may include extensions to coursework submission deadlines. If these agreed adjustments are in place, students are not required to submit a mitigating circumstance claim for such extensions (Clause 11.19). Additionally, students may apply for further extensions or deferrals through the Mitigating Circumstances process under specific conditions, such as if the University could not provide all the required support or if the Reasonable Adjustment Form can be used as evidence for a claim (Clause 11.20).

Supporting Regulation:  
- Clause 11.19: Students with a disability for whom agreed Reasonable Adjustments are in place, and which include an extension to coursework submission deadlines, are not required to submit a mitigating circumstance claim in respect of such extensions.  
- Clause 11.20: Students with a disability for whom agreed Reasonable Adjustments are in place may apply for an additional extension or a deferral via the Mitigating Circumstances process where:  
  a) the University has been unable to provide all the support detailed in the Learning Support Entitlements, or  
  b) the Reasonable Adjustment Form states it can be used as evidence for a mitigating circumstance claims, or  
  c) the student otherwise demonstrates that the claim complies with these regulations.

Additional Notes:  
The excerpts do not specify all the types of reasonable adjustments available, only that extensions to deadlines are included. It is unclear whether other forms of adjustments (e.g., alternative assessment methods) are mentioned or provided for.

Confidence:  
High",0.8711;0.8711;0.8632
exp05,q16,How are provisional results and late submission penalties applied before boards?,0.5,3,semi_flexible,B,15.1;;6.8,"Answer:  
Provisional results are marks provided to students that include written comments and percentage marks. These results are recorded following internal moderation but are subject to change after external examiner scrutiny before being considered at the Progression and Award Board (Clause 15.1). Additionally, provisional results may incur penalties for late coursework submissions.

Late submission penalties are applied as follows: if coursework is submitted late but within 24 hours of the deadline, the work will be marked, and ten marks will be deducted from the original mark, ensuring that the final mark does not fall below the pass mark (40% for undergraduates and 50% for postgraduates) (Clause 6.8). This penalty also applies to students who have received extensions due to reasonable adjustments or accepted mitigating circumstances.

Supporting Regulation:  
- Clause 15.1 (Provisional Results)  
- Clause 6.8 (Late Submission Penalties)

Additional Notes:  
The excerpts do not clarify whether provisional results will reflect late submission penalties or how these penalties are recorded in the Student Records System. It is also unclear if provisional results can be challenged in regard to the penalties applied.

Confidence:  
High",0.8672;0.8501;0.8437
exp05,q17,What is the relationship between the Student Charter and academic regulations?,0.5,3,semi_flexible,B,1.9;1.3;10.2,"Answer:  
The relationship between the Student Charter and academic regulations is that both documents provide important information relevant to students at the University of Westminster. The Student Charter, along with other documents such as the Quality Assurance and Enhancement Handbook and the Student Code of Conduct, contains valuable information that students are expected to read and become familiar with (Clause 1.3). While the academic regulations are reviewed and approved by the Teaching Committee and Academic Council (Clause 1.9), the Student Charter is not explicitly stated to be subject to the same review process but is recognized as an essential resource for students.

Supporting Regulation:  
- Clause 1.3: Mentions the Student Charter as a document containing valuable information for students.  
- Clause 1.9: Discusses the review and approval process of academic regulations.

Additional Notes:  
The excerpts do not clarify the specific authority or binding nature of the Student Charter in relation to academic regulations. It is unclear whether the Student Charter has any regulatory power or if it simply serves as guidance for students.

Confidence:  
High",0.8442;0.8266;0.8250
exp05,q18,What attendance or participation rules apply to taught modules?,0.5,3,semi_flexible,B,;11.59;6.6,"Answer:
The attendance and participation rules for taught modules include requirements set by the Module Leader, which may involve the necessity for students to attend all timetabled teaching and learning events. Specifically, if a student has an accepted mitigating circumstance claim leading to a deferral of a whole module, they will be required to re-attend all associated events during the next delivery of that module. This re-attendance will not count as an additional attempt for the purposes of calculating the maximum permitted number of attempts at the module.

Supporting Regulation:
- Clause 11.59: Addresses the requirement for re-attendance after a deferral and specifies that attendance at all timetabled events is mandatory during the next delivery.
- Clause 6.6: Indicates that students may be required to submit work through text matching software, and failure to comply may result in the work not being marked.

Additional Notes:
The excerpts do not provide a comprehensive overview of all attendance or participation rules, such as specific attendance percentages or penalties for non-attendance outside of the deferral context.

Confidence: High",0.8343;0.8329;0.8236
exp06,q01,What happens if coursework is submitted within 24 hours after the deadline?,0.5,7,loose,C,6.9;;6.8;6.2;6.3;11.50;11.55,"Answer:  
If coursework is submitted within 24 hours after the specified deadline, it will still be marked, but there will be a deduction of ten marks from the original score. This deduction applies to all students, including those who have had extension requests rejected. The final mark cannot fall below the minimum pass mark, which is 40% for undergraduate students and 50% for postgraduate students (Clause 6.8, Clause 11.55).

Supporting Regulation:  
Clause 6.8 and Clause 11.55 outline the penalties for late submission of coursework within 24 hours of the deadline.

Additional Notes:  
It is important to note that if coursework is submitted more than 24 hours late, a mark of zero will be awarded (Clause 6.9). Students should be aware of their deadlines and plan accordingly to avoid penalties.

Confidence:  
High",0.8888;0.8614;0.8586;0.8558;0.8501;0.8497;0.8443
exp06,q02,What is the penalty if coursework is submitted more than 24 hours late without an extension?,0.5,7,loose,C,6.8;6.9;11.56;11.50;11.53;6.4;11.55,"Answer:  
If coursework is submitted more than 24 hours late without an extension, the penalty is a mark of zero for the work in question.

Supporting Regulation:  
Clause 6.9 states, ""If students submit coursework more than 24 hours after the specified deadline, a mark of zero will be awarded for the work in question.""

Additional Notes:  
It's important to note that this penalty applies regardless of any previous claims for extensions that may have been rejected. If you are unsure about your submission status or deadlines, it's advisable to consult the relevant academic regulations or speak with an academic advisor.

Confidence:  
High",0.8794;0.8736;0.8565;0.8553;0.8539;0.8539;0.8532
exp06,q03,How do Progression and Award Boards relate to module results and awards?,0.5,7,loose,C,;;;14.12;14.3;14.5;16.18,"Answer:  
Progression and Award Boards are responsible for overseeing and ratifying all results related to modules under their jurisdiction. They confirm module marks, progression, and award decisions based on the academic regulations. Specifically, they ratify assessment component marks, final module marks, and results, including any opportunities for Referral, Deferral, and Retake (Clause 14.12a). They also handle decisions regarding condoned credit, confirm degree classifications, and may recommend exclusions from courses on academic grounds (Clause 14.12c, d, e). 

These boards must consider module results as per the university's assessment regulations and make recommendations to the Academic Council or relevant validating bodies regarding students who meet the course objectives and standards for awards (Clause 14.5). If a module is not owned by a single academic school, its results are reviewed by a Module Board instead, which confirms student marks before they are reported to the Progression and Award Board (Clause 14.3).

Supporting Regulation:  
- Clause 14.12: Responsibilities of Progression and Award Boards.  
- Clause 14.3: Role of Module Boards for certain modules.  
- Clause 14.5: Recommendations to Academic Council based on student results.  
- Clause 16.18: Definition and purpose of Progression and Award Boards.

Additional Notes:  
The structure of the boards and their functions ensure that student assessments are handled systematically and fairly, reinforcing the integrity of the academic process. 

Confidence:  
High",0.9141;0.8976;0.8953;0.8883;0.8800;0.8748;0.8744
exp06,q04,What English language qualifications does the University accept for admission?,0.5,7,loose,C,19.28;3.11;3.10;19.16;2.26;;2.23,"Answer:  
The University of Westminster accepts a variety of English language qualifications for admission. A full list of these accepted qualifications is available online and may change based on requirements set by the Immigration and Visas Department. It is important for applicants to demonstrate sufficient command of the English language as the courses are taught in English, ensuring they meet all entry requirements (Clause 3.10).

Supporting Regulation:  
- Clause 3.11: ""A full list of the English Language Test accepted by the University is available online and may be subject to change as a result of Immigration and Visas Department requirements.""  
- Clause 19.28: ""Standard entry requirements exist for the University of Westminster; for example, English Language qualifications.""

Additional Notes:  
Applicants should check the university's official website for the most current list of accepted English language qualifications and any specific requirements related to their chosen course or college.

Confidence:  
High",0.8526;0.8466;0.8411;0.8403;0.8354;0.8352;0.8344
exp06,q05,What is Recognition of Prior Certificated Learning (RPCL)?,0.5,7,loose,C,;4.16;4.17;;;4.26;2.27,"Answer:  
Recognition of Prior Certificated Learning (RPCL) is a process at the University of Westminster that allows students to have their previously completed certificated learning from other recognized academic institutions credited towards their current course of study. This prior learning must be the result of a rigorously assessed educational experience. It is important to note that only learning that has been certified and completed before the student begins their course at the university is eligible for RPCL claims (Clause 4.16, Clause 4.17).

Supporting Regulation:  
- Clause 4.16: Defines RPCL as the accreditation of appropriate certificated learning from another institution towards a University award.
- Clause 4.17: Clarifies that RPCL applies to learning completed prior to enrollment in the current course.

Additional Notes:  
Students wishing to apply for RPCL must provide documentary proof of their prior qualifications, which can be submitted using an RPCL application form available on the university's website (Clause 4.26). It is the student's responsibility to ensure that all necessary documentation is provided for their application to be considered.

Confidence:  
High",0.9647;0.9480;0.9374;0.9252;0.9029;0.8867;0.8858
exp06,q06,How is Recognition of Prior Experiential Learning (RPEL) defined?,0.5,7,loose,C,;4.32;;;4.16;2.27;4.17,"Answer:  
Recognition of Prior Experiential Learning (RPEL) is defined as the process of assessing and accrediting experiential learning that individuals have acquired through life experiences, work experiences, and study that are not formally recognized by educational or professional certifications. This can also include instruction-based learning from any institution that has not been evaluated through public examination systems.

Supporting Regulation:  
Clause 4.32 states that RPEL involves the assessment of appropriate experiential learning, emphasizing that this type of learning is distinct from formally certified education.

Additional Notes:  
RPEL is an important mechanism for acknowledging non-traditional forms of learning and can facilitate advanced standing in academic programs. It is distinct from Recognition of Prior Certified Learning (RPCL), which pertains to formally certified learning.

Confidence:  
High",0.9581;0.9280;0.8986;0.8967;0.8881;0.8660;0.8634
exp06,q07,What are the principles of assessment in relation to intended learning outcomes?,0.5,7,loose,C,;;2.30;5.2;5.12;2.38;2.37,"Answer:  
The principles of assessment at the University of Westminster are fundamentally tied to the fulfilment of intended learning outcomes. Each approved course is designed with specific aims and intended learning outcomes that guide the curriculum, teaching methods, and assessment forms (Clause 2.30). The purpose of assessment is to promote effective learning and allow students to demonstrate that they have met these intended learning outcomes for each module, fulfilled the objectives of their program, and achieved the necessary academic standards for their award (Clause 5.2).

Additionally, assessments must be robust and valid, accurately testing students' achievements of the intended learning outcomes while relating these achievements to national standards (Clause 5.12). This means that assessments are tailored to the subject matter, learning modes, and the student cohort, and must be marked by competent and impartial examiners who adhere to published assessment criteria (Clause 5.12). Ultimately, assessments reflect individual student achievements in relation to the intended learning outcomes and ensure consistency with national award standards (Clause 2.38).

Supporting Regulation:  
- Clause 2.30: Stated aims and intended learning outcomes guide course design.  
- Clause 5.2: Assessment promotes effective learning and demonstrates fulfilment of learning outcomes.  
- Clause 5.12: Assessment must be robust, valid, and fair, marked by competent examiners.  
- Clause 2.38: Assessment reflects individual achievements and relates to national standards.

Additional Notes:  
The assessment principles emphasize fairness, validity, and alignment with intended outcomes to ensure that students can effectively demonstrate their learning and meet academic standards. 

Confidence:  
High",0.8959;0.8946;0.8439;0.8409;0.8383;0.8360;0.8354
exp06,q08,What happens if a student arrives late to an examination?,0.5,7,loose,C,7.37;7.34;7.18;7.36;;7.11;7.35,"Answer:  
If a student arrives late to an examination, they can be admitted up to 30 minutes after the scheduled start time. However, no extra time will be granted to them for the duration of the examination. The invigilator will note the time of the student's arrival on the attendance sheet (Clause 7.37). If a student arrives more than 30 minutes late, they will not be permitted to enter the examination room (Clause 7.35).

Supporting Regulation:  
- Clause 7.18: ""Students can be admitted up to 30 minutes after the start of the examination. No extra time will be allowed to a student who arrives later than the start time of the examination.""  
- Clause 7.35: ""No student will be admitted to any examination more than one hour after the start of an examination.""

Additional Notes:  
It's important for students to plan accordingly to avoid being late, as arriving after the 30-minute grace period will prevent them from participating in the exam. Additionally, if there are severe disruptions on the day of the exam, the rules may differ, allowing for admission up to one hour late, but still without extra time (Clause 7.35).

Confidence:  
High",0.8696;0.8570;0.8559;0.8544;0.8500;0.8486;0.8447
exp06,q09,When can a student leave the examination room during an exam?,0.5,7,loose,C,7.36;7.19;7.18;7.35;7.24;7.25;7.11,"Answer:  
A student may leave the examination room only under specific conditions. They must wait at least 30 minutes after the examination has started before leaving. If a student wishes to leave temporarily, they must obtain express permission from the invigilator and will be escorted out. Leaving the examination room without permission will be considered as having withdrawn from the examination, and the student will not be allowed to re-enter (Clause 7.36, Clause 7.19). Additionally, students are not permitted to leave the examination during the first 30 minutes or the last 15 minutes of the exam, except in exceptional circumstances instructed by the invigilator (Clause 7.18).

Supporting Regulation:  
- Clause 7.36: No student may leave the examination room until 30 minutes after the start.  
- Clause 7.19: Permission from the invigilator is required to leave temporarily.  
- Clause 7.18: Students cannot leave during the first 30 minutes or last 15 minutes of the exam.

Additional Notes:  
It is essential for students to adhere to these regulations to avoid any penalties, including being marked as having withdrawn from the examination. Always ensure to communicate with the invigilator if you need to leave the room. 

Confidence:  
High",0.9069;0.8905;0.8743;0.8615;0.8608;0.8597;0.8589
exp06,q10,What is the process for mitigating circumstances and academic appeals after a board decision?,0.5,7,loose,C,11.43;16.29;11.16;16.67;16.64;16.27;16.70,"Answer:  
The process for mitigating circumstances and academic appeals after a board decision involves two distinct procedures. First, mitigating circumstances are not grounds for an academic appeal (Clause 16.29). If a student wishes to have mitigating circumstances considered regarding an assessment, they must refer to the University's Mitigating Circumstances Regulations (Section 11).

If a student wishes to appeal a decision made by a Progression and Award Board, they can do so under specific grounds, namely a material irregularity in the assessment process or the conduct of the Mitigating Circumstances process (Clause 16.27). The appeal must be submitted, and the Appeal Panel will review the evidence based solely on these grounds (Clause 16.64). 

After the appeal hearing, the student and relevant parties will be informed of the outcome within five working days (Clause 16.67). If the appeal is upheld, the case will be referred back for reconsideration, which should occur within 20 working days (Clause 16.70).

Supporting Regulation:  
- Clause 11.43: Mitigating Circumstances Boards audit claims.  
- Clause 16.29: Mitigating circumstances are not grounds for appeal.  
- Clause 16.27: Grounds for appeal regarding material irregularities.  
- Clause 16.64: Appeal Panel's process and decision-making.  
- Clause 16.67: Notification of appeal outcome.  
- Clause 16.70: Timeline for reconsideration if appeal is upheld.  

Additional Notes:  
It's important for students to understand that while they can appeal decisions based on specific grounds, mitigating circumstances must be handled through the appropriate channels and are not directly considered in appeals. 

Confidence:  
High",0.8813;0.8768;0.8720;0.8718;0.8677;0.8636;0.8622
exp06,q11,What is the role of external examiners in progression and award?,0.5,7,loose,C,;;13.16;;;13.19;14.8,"Answer:  
The role of external examiners, particularly Chief External Examiners, in the context of progression and award boards is crucial for ensuring the fair and equitable application of the University’s regulations on credit accumulation and course-specific regulations. They participate in decisions regarding the progression of students, classification of awards, and any exclusions (Clause 13.16). Chief External Examiners are required to attend Progression and Award Board meetings, endorse decisions made concerning final awards, and contribute to discussions about compliance with assessment requirements (Clause 13.19). They also play a role in approving significant changes to assessment regulations that impact current students and submit annual reports evaluating student performance and assessment processes (Clause 13.19).

Supporting Regulation:  
- Clause 13.16: Outlines the responsibilities of external examiners in ensuring fair application of regulations.  
- Clause 13.19: Details specific duties, including attendance at meetings, endorsement of decisions, and reporting on assessment processes.

Additional Notes:  
The nomination of external examiners is managed by the Head of College in consultation with relevant academic leaders, ensuring that their appointment aligns with university procedures (Clause 14.8).

Confidence:  
High",0.9675;0.9132;0.9131;0.9086;0.9015;0.9009;0.8991
exp06,q12,How does the University treat plagiarism and academic misconduct penalties?,0.5,7,loose,C,;10.55;10.41;;10.46;10.73;,"Answer:  
The University of Westminster takes plagiarism and academic misconduct seriously, expecting students to submit original work while properly acknowledging all sources. Plagiarism can occur through inadequate citation, excessive quoting, or using another's ideas without attribution (Clause 10.41). When a case of suspected academic misconduct arises, it is reported to the Module Leader and relevant academic managers (Clause 10.46). 

An Academic Misconduct Meeting is held, where the College Teaching Committee or an appointed nominee evaluates the case. They can determine various outcomes, including: no case to answer, a finding of poor scholarship without misconduct, or a determination of academic misconduct with corresponding penalties (Clause 10.55). If misconduct is confirmed, penalties can range from maintaining the original penalty to imposing a more severe one, depending on the circumstances and any mitigating factors (Clause 10.55).

Supporting Regulation:  
- Clause 10.41: Definition and expectations regarding plagiarism.  
- Clause 10.46: Reporting procedures for suspected misconduct.  
- Clause 10.55: Outcomes of the Academic Misconduct Meeting.

Additional Notes:  
It is essential for students to understand the importance of academic integrity and the implications of misconduct. The penalties can vary based on the severity of the offense and any mitigating circumstances presented.

Confidence:  
High",0.8562;0.8560;0.8494;0.8438;0.8435;0.8433;0.8428
exp06,q13,Can students get an extension for coursework deadlines?,0.5,7,loose,C,11.6;11.19;11.50;11.51;11.23;11.53;6.8,"Answer:  
Yes, students can request an extension for coursework deadlines. An extension allows a student an additional five working days beyond the original due date to submit their coursework without penalty (Clause 11.6). Students with disabilities who have agreed Reasonable Adjustments that include extensions do not need to submit a mitigating circumstance claim for such extensions (Clause 11.19). If a student’s claim for an extension is accepted, they must submit their coursework no later than five working days after the original due date (Clause 11.50).

Supporting Regulation:  
- Clause 11.6: Extension allows an additional five working days for coursework submission.  
- Clause 11.19: Students with disabilities and agreed adjustments do not need to claim mitigating circumstances for extensions.  
- Clause 11.50: Accepted mitigating circumstance claims require submission within five working days of the original due date.

Additional Notes:  
If a student submits their coursework late but within 24 hours of the extended deadline, there will be a penalty of a ten-mark deduction from the original mark (Clause 11.53). The same penalty applies to late submissions made within 24 hours of the original deadline, regardless of whether an extension was granted (Clause 6.8).

Confidence:  
High",0.8898;0.8783;0.8717;0.8646;0.8645;0.8565;0.8556
exp06,q14,What rules apply to deferring an assessment?,0.5,7,loose,C,;11.58;11.60;;11.1;;11.14,"Answer:  
To defer an assessment at the University of Westminster, a student must submit a claim for mitigating circumstances that is accepted by the university. If the deferral is granted, the student will be deferred in the relevant assessment components. For example, if a deferral is granted during Assessment Period 2, the student will typically need to take the assessment(s) during Assessment Period 3 without attendance. If the deferral occurs during Assessment Period 3, the assessments will usually take place in the following academic year (Clause 11.58).

If a claim for deferral is rejected, and the student has not submitted coursework or attended the scheduled assessment, a mark of zero will be awarded for those assessments (Clause 11.60). It's important to note that students are expected to declare themselves fit to be assessed when they take an assessment under the 'Fit to Sit' policy. If a student takes the assessment but later submits a mitigating circumstances claim, that claim will generally be rejected unless the student can demonstrate they were unaware of their unfitness to be assessed at the time (Clause 11.14).

Supporting Regulation:  
- Clause 11.58: Details the process for deferring assessments when mitigating circumstances are accepted.  
- Clause 11.60: Outlines the consequences of a rejected deferral claim.  
- Clause 11.14: Explains the 'Fit to Sit' policy and conditions under which a mitigating circumstances claim may be accepted post-assessment.

Additional Notes:  
Students are advised to be proactive in submitting claims for deferral as soon as they are aware of any mitigating circumstances affecting their ability to take assessments. The regulations aim to balance fairness and prevent abuse of the system.

Confidence:  
High",0.8691;0.8529;0.8518;0.8497;0.8494;0.8491;0.8441
exp06,q15,What reasonable adjustments can disabled students receive for assessments?,0.5,7,loose,C,11.19;8.7;11.20;8.5;;8.9;7.16,"Answer:  
Disabled students at the University of Westminster can receive various reasonable adjustments for assessments, which may include extensions to coursework submission deadlines. If these adjustments are agreed upon, students are not required to submit a mitigating circumstances claim for the extensions provided (Clause 11.19). Additionally, students may apply for further extensions or deferrals through the Mitigating Circumstances process if the university has not provided all the necessary support, or if their Reasonable Adjustment Form allows for it (Clause 11.20).

To initiate the process for reasonable adjustments, students must submit a Reasonable Adjustment Form, which is accessible through the Student Record System (Clause 8.7). It is crucial for students to notify the university of their support needs as early as possible, ideally upon entry to the course, and to be registered with Disability Learning Support at least six weeks before any examination period (Clauses 8.5 and 8.9). This ensures that appropriate arrangements can be made, including those involving external agencies if necessary.

Supporting Regulation:  
- Clause 11.19: Extensions to coursework submission deadlines without the need for a mitigating circumstance claim.  
- Clause 11.20: Application for additional extensions or deferrals under specific conditions.  
- Clause 8.5: Requirement for students to follow procedures for individual arrangements.  
- Clause 8.9: Timeliness of requests for individual examination arrangements.

Additional Notes:  
It is important for students to act promptly and communicate their needs to avoid complications or delays in receiving adjustments. Retrospective requests for arrangements cannot be accommodated, emphasizing the need for early notification (as noted in the responsibilities section).

Confidence:  
High",0.8711;0.8711;0.8632;0.8554;0.8432;0.8427;0.8382
exp06,q16,How are provisional results and late submission penalties applied before boards?,0.5,7,loose,C,15.1;;6.8;;15.8;15.6;,"Answer:  
Provisional results are initial marks provided to students, which are subject to change following external examination and the review by the Progression and Award Board (Clause 15.1). These provisional results may also include penalties for late coursework submissions. If a student submits coursework late, but within 24 hours of the deadline, a penalty of ten marks will be deducted from the original mark, with the final mark not falling below the minimum pass mark (Clause 6.8). This penalty applies even to those who have received extensions due to reasonable adjustments or accepted mitigating circumstances.

Supporting Regulation:  
- Clause 15.1: Provisional results are subject to external scrutiny and may change.
- Clause 6.8: Details the penalties for late submissions.

Additional Notes:  
Provisional results are not final and should be viewed as indicative until confirmed by the relevant board. Students cannot challenge the academic judgement of assessors regarding provisional results.

Confidence:  
High",0.8672;0.8501;0.8437;0.8434;0.8353;0.8345;0.8333
exp06,q17,What is the relationship between the Student Charter and academic regulations?,0.5,7,loose,C,1.9;1.3;10.2;10.10;10.23;5.4;16.7,"Answer:  
The Student Charter and academic regulations at the University of Westminster are interconnected, as both documents provide essential guidance to students regarding their rights and responsibilities. The Student Charter outlines the mutual expectations between the university and its students, while the academic regulations offer specific rules and procedures governing academic conduct and assessments. It is the student's responsibility to read and understand both documents, as they complement each other in ensuring a fair academic environment (Clause 1.3).

Supporting Regulation:  
1.3. The following documents also contain valuable information and can be accessed online: Quality Assurance and Enhancement Handbook, Student Charter, Student Code of Conduct, University Calendar, Collaborations Handbook. It is a student’s responsibility to ensure they have read and are familiar with the university regulations.

Additional Notes:  
The Student Charter sets a framework for the relationship between students and the university, while the academic regulations provide detailed procedures and policies that govern academic practices. Understanding both is crucial for students to navigate their academic journey successfully.

Confidence:  
High",0.8442;0.8266;0.8250;0.8228;0.8208;0.8201;0.8173
exp06,q18,What attendance or participation rules apply to taught modules?,0.5,7,loose,C,;11.59;6.6;;5.18;;,"Answer:  
In taught modules at the University of Westminster, attendance and participation are essential components of academic success. Students may be required to attend all timetabled teaching and learning events associated with their modules. Specifically, if a student is deferred in a module due to accepted mitigating circumstances, they must re-attend all relevant events during the next delivery of that module (Clause 11.59). This requirement emphasizes the importance of participation in the learning process.

Supporting Regulation:  
Clause 11.59 - Students must attend all timetabled teaching and learning events associated with a module if deferred due to mitigating circumstances.

Additional Notes:  
While the excerpts do not provide specific attendance percentages or penalties for non-attendance, it is clear that participation is a key expectation. Students should also be aware that failure to comply with submission requirements, such as submitting work through text matching software, can result in their work not being marked (Clause 6.6).

Confidence:  
High",0.8343;0.8329;0.8236;0.8235;0.8199;0.8187;0.8173
